Random;ItemAVG;MMMF;WMF;HPF;IBPR;WBPR;SKM;NEUMF;VAECF
0.98901887264092;0.994390701162355;0.609644419447569;0.659731908511436;0.536579802524684;0.82883264591926;0.362115360579928;0.554498187726534;0.522507186601675;0.444402574678165
0.998443631495151;0.999481234621508;0.903478607613255;0.760002576349684;0.848164075843099;0.965470270661454;0.751403669127223;0.840075777970759;0.859670849616439;0.797032450426976
0;0;0;0;0;0;0;0;0;0
0.999057591623037;0.999266740148801;0.947730228713145;0.783286580325159;0.911530173601544;0.979572333976303;0.853548635987876;0.908281895839075;0.924367043262607;0.876016809038303
0.997321997874601;0.998788522848034;0.861275239107329;0.737991498405948;0.797353878852282;0.946397449521782;0.682922422954302;0.79232731137088;0.806397449521783;0.739394261424015
0.996949088407293;0.999765049879601;0.868679394564844;0.780950120399037;0.826298245614036;0.953494668042656;0.725969728242174;0.815197454420365;0.830920880632955;0.764890264877881
0;0;0;0;0;0;0;0;0;0
0.999445402298851;0.998751915708812;0.954257183908046;0.786358716475096;0.915117337164751;0.982253352490422;0.869252394636016;0.917816570881227;0.929180076628353;0.885803639846744
0.997341162712334;0.998924540643396;0.863105082158923;0.739115835166793;0.802111325840912;0.947420824166018;0.687920239440247;0.795757943350972;0.810605290281657;0.743386662305998
0.996946778711485;0.99961038961039;0.877601646719294;0.789087513793397;0.829570070452423;0.955104405398523;0.734977930566166;0.821450216450217;0.837304133774722;0.773762414056532
0;0;0;0;0;0;0;0;0;0
0.999692307692308;0.999487964416536;0.969504186289901;0.823997645211932;0.94536002093145;0.988060962846678;0.908864468864469;0.941257195185767;0.955766875981162;0.924451334379906
0.997428159869283;0.99886967084471;0.865042794487559;0.737665910605634;0.802179562702897;0.948191161610729;0.688905768279834;0.797211274267407;0.811760927052649;0.742425633693804
0.995244755244755;0.999090909090909;0.812447552447553;0.734545454545455;0.74979020979021;0.930209790209791;0.613426573426573;0.738251748251749;0.753146853146853;0.679230769230769
0;0;0;0;0;0;0;0;0;0
0.996119574119574;0.99855773955774;0.836136773136773;0.738406224406224;0.781051597051597;0.939295659295659;0.652461916461916;0.769773955773956;0.783303849303849;0.71486076986077
0.997305778342465;0.998920346904743;0.862211612271364;0.73537548259993;0.798502663989439;0.947203482282292;0.684194507152498;0.793405954933388;0.808200086593834;0.738080348871064
0.999877674696992;0.999693251533742;0.981141328744576;0.851877899147091;0.964738889720186;0.992290887326051;0.93983203651055;0.960151503815652;0.974102573694449;0.950477704623672
0;0;0;0;0;0;0;0;0;0
0.999826921799216;0.999539565477377;0.973471197927048;0.829467145040198;0.951034814962462;0.98909873098133;0.918505747126437;0.946712510796625;0.962278586140456;0.932461962660289
0.997308158158158;0.998879269269269;0.863225185185182;0.737046296296294;0.800400360360357;0.947663363363359;0.686140410410409;0.795357447447445;0.809607467467464;0.739828798798797
0.996141323792487;0.999073941562314;0.833239713774598;0.746122242098986;0.774481216457961;0.937699463327371;0.650880143112701;0.763302921884317;0.77912343470483;0.712493142516398
