Random;ItemAVG;MMMF;WMF;HPF;IBPR;WBPR;SKM;NEUMF;VAECF
0.989733158355206;1;0.461632920884889;0.769705661792276;0.0573478315210599;0.820704911886014;0.251095488063992;0;0.071169853768279;0.24092863392076
0.990151440150528;1;0.216839245911129;0.359219423939789;0.0495401143436098;0.812629483282672;0.0653671515414677;0;0.00327441742654509;0.0730817556809958
0;0;0;0;0;0;0;0;0;0
0.990100854229816;1;0.167933039404795;0.451810416092587;0.0971118765500138;0.840755580049601;0.0630650316891705;0;0.00225213557453844;0.0700815651694682
0.98991498405951;1;0.257980871413389;0.384261424017003;0.0424973432518597;0.807842720510094;0.09;0;0.011519659936238;0.093740701381509
0.991202958376333;1;0.226277605779154;0.422111799105607;0.0409250085999312;0.813541107671139;0.0699236326109391;0;0.00932645338837289;0.0870220158238734
0;0;0;0;0;0;0;0;0;0
0.990298850574713;1;0.16761877394636;0.441132183908046;0.102705459770115;0.844687260536399;0.0600857279693486;0;0.0018022030651341;0.0661120689655172
0.989902479633703;1;0.253884898218072;0.389631147053577;0.0438254742225129;0.808603377534635;0.08910536956651;0;0.0111831975580266;0.0939953816574498
0.991292759528054;1;0.222607588489942;0.421533825651473;0.0433974195738902;0.815460487225193;0.0682157711569476;0;0.00890247007894067;0.0812108479755538
0;0;0;0;0;0;0;0;0;0
0.989900575614862;1;0.121873888016745;0.491191522762951;0.109065149136578;0.856372318158033;0.0394557823129252;0;0.00117817896389325;0.0445324437467294
0.990034248489668;1;0.255500892223678;0.37841908713693;0.0418959323199966;0.805664072409862;0.0894343086878937;0;0.010442833186421;0.0949193236299529
0.990909090909091;1;0.302377622377622;0.413006993006993;0.0267832167832168;0.807062937062937;0.102867132867133;0;0.0179020979020979;0.113356643356643
0;0;0;0;0;0;0;0;0;0
0.990981981981982;1;0.280731367731368;0.393240786240786;0.0328386568386568;0.814884520884521;0.105053235053235;0;0.0168689598689599;0.106426699426699
0.990030298389504;1;0.260256869840765;0.379603946637021;0.0410469913368349;0.805981856889502;0.0907201468691979;0;0.0105534537327994;0.0971601097359455
0.990023193176717;1;0.0899644620679335;0.525894807721083;0.120384183749813;0.859183001645968;0.022837049229388;0;0.000858521622026036;0.0290109232380667
0;0;0;0;0;0;0;0;0;0
0.989676101255731;1;0.11469902332071;0.500996611520829;0.114637565610258;0.857777224104711;0.0353375191017208;0;0.00103780479702345;0.0418580160786659
0.989982902902901;1;0.256969179179178;0.380647777777778;0.041729019019019;0.805513433433431;0.0902520020020019;0;0.0105971771771772;0.0957252052052052
0.991673822301729;1;0.283116875372689;0.405239117471676;0.0302856290995826;0.814974358974359;0.0950781156827668;0;0.0161085271317829;0.10417412045319
