Random;ItemAVG;MMMF;WMF;HPF;IBPR;WBPR;SKM;NEUMF;VAECF
0.000341587667430364;0.000202429149797571;0.0113465669382396;0.355126014180915;0.0472883519262312;0.0367333493233472;0.037383825416751;0.0580640923702018;0.0403322890876973;0.0576455528842148
0.000494338627606987;8.22621970669392e-05;0.0126194448112123;0.36082876207344;0.05360728673746;0.0367903293914293;0.0402050358712144;0.0601133132859606;0.0428286597459392;0.0629026939519338
0;0;0;0;0;0;0;0;0;0
0.000240415032094091;0.00018171714766142;0.0131198637238274;0.36133373000752;0.0529835971825388;0.0365475221360086;0.0402924125625153;0.0600622521896378;0.0430038985661526;0.0620107477580663
0.000531208093997108;7.02198819510839e-05;0.0123783648666962;0.361177643964637;0.0537806468259125;0.0373784506464803;0.0404176572996873;0.0607139380268563;0.042915360281997;0.0630278117793571
0.000499828744111497;0.000107132081866124;0.0125111745596538;0.354764057033737;0.0494087761798759;0.0339333228082072;0.0371823376630135;0.0556873594795915;0.0405792370900664;0.0599534147042617
0;0;0;0;0;0;0;0;0;0
0.000335068188462062;0.000252508558087178;0.0148241060566531;0.358534402603253;0.0522615794567741;0.0391526671694043;0.0390946833602891;0.0587094269870713;0.0417077745710378;0.0633170841369871
0.000508585456711963;7.04978902884126e-05;0.0121100243222447;0.361649459348556;0.0535378486026765;0.036947198713114;0.0404862617802744;0.0608842838630575;0.0431484860437369;0.0629397330548441
0.000450403587409256;8.22697712960433e-05;0.0128603886530106;0.354258790830557;0.0510387372782131;0.0337722567466408;0.0376747341750155;0.0554591832635004;0.0402904668233768;0.0588873484321991
0;0;0;0;0;0;0;0;0;0
0.000300015017819632;0.000134283263083293;0.0131057187115032;0.354148486293655;0.0543223439565474;0.038238554943732;0.0409114681749622;0.0615457386319652;0.0436132343512674;0.0665491353071855
0.000493586341273204;8.64133727742976e-05;0.0124927418928459;0.362310528632648;0.0534211331763551;0.0370559798365942;0.0403870375180498;0.0602962433440197;0.0428962781592035;0.0622150575078329
0.000624661524573188;7.64557460986032e-05;0.0119366224928375;0.357449259942356;0.0499071135013087;0.0338021267766591;0.0367873589983397;0.0563347110353272;0.040093258689509;0.0590683213376715
0;0;0;0;0;0;0;0;0;0
0.000614328471569378;7.41645140458508e-05;0.011951590793946;0.361923713902346;0.0530930886642109;0.0356746507598208;0.0388905424160962;0.0577306074177598;0.0419987815871651;0.0599838477270168
0.000478038388122576;0.000101287845804589;0.012630646406004;0.362729752851479;0.0526455891152028;0.0372875130797758;0.0397448053750875;0.0599731506619027;0.0423651442208289;0.0618916770359068
0.000354251055737732;6.9710700592541e-05;0.0125391724019926;0.347034406239837;0.0551329205094137;0.0355345202549878;0.042211524267346;0.0621512293288596;0.0445280302913758;0.0678944913228106
0;0;0;0;0;0;0;0;0;0
0.000292713907584842;6.66222518321119e-05;0.0139109592265104;0.351717135018451;0.0527803718622841;0.0375793777611938;0.0399016332537729;0.0603924771674322;0.0421875644536361;0.0650878123235265
0.000502612860937328;0.000111449784759098;0.0121760821183375;0.362344342596972;0.053549162712361;0.0366722040958033;0.0401008567673527;0.0603684692375203;0.0428048194030447;0.0624547026943451
0.000572416482673652;2.93772487243825e-05;0.012691077828293;0.359608755682552;0.0510866728974429;0.0365152373460348;0.0393873044958819;0.057439360859787;0.0421585219467156;0.0597992269601077
