Random;ItemAVG;MMMF;WMF;HPF;IBPR;WBPR;SKM;NEUMF;VAECF
0.848839421613394;0.999722222222222;0.10345700152207;0.241480213089802;0.0715829528158295;0.332869101978691;0.0355232115677321;0.137716894977169;0.058675799086758;0.0948801369863013
0.972118502470865;0.999793162284242;0.504512198575535;0.626286691304533;0.463455106693287;0.791088597199212;0.332695757755972;0.519968069892245;0.458527002534585;0.392895444826756
0;0;0;0;0;0;0;0;0;0
0.972817926455567;0.999774004085802;0.534244126659857;0.586696884576098;0.461513023493361;0.798222676200204;0.33623595505618;0.513401430030644;0.457719611848825;0.393286516853933
0.958780036163213;0.999766409602858;0.453810698647147;0.575199878003617;0.412426747707121;0.735080223514803;0.293697035052175;0.468615286582576;0.407945559113783;0.354227719321177
0.935096656217346;0.999885057471264;0.392070271682341;0.599090909090909;0.392198275862069;0.680470219435736;0.27501828631139;0.46282131661442;0.377383751306165;0.336059299895507
0;0;0;0;0;0;0;0;0;0
0.97733852645245;0.999745212593314;0.541033755274262;0.55656929568322;0.457062641999351;0.792867575462512;0.336223628691983;0.503562155144434;0.460136319376826;0.385986692632262
0.956518339581013;0.999796737587204;0.446880483744114;0.576676199912158;0.406873946661491;0.731070804776156;0.288735687364023;0.464183222168881;0.400369447310092;0.34965613923986
0.943160446664707;0.999757566852777;0.428737878342639;0.622650602409638;0.430765501028504;0.711216573611519;0.305612694681164;0.500972671172495;0.419736996767558;0.371135762562445
0;0;0;0;0;0;0;0;0;0
0.973343852267415;0.999673913043478;0.53489247311828;0.591095137914913;0.461743805516597;0.799665731650304;0.338914212248714;0.513999532491819;0.460611266947172;0.392085086489014
0.958581269599704;0.999784057369489;0.451834590020291;0.573665317745804;0.411549010791367;0.733562015771998;0.291377167496772;0.467567907212691;0.406022701069913;0.352523116122486
0.936771929824561;0.999894736842105;0.401826754385965;0.599150219298246;0.395430921052632;0.687428728070175;0.282382675438597;0.465574561403509;0.383464912280702;0.344582236842105
0;0;0;0;0;0;0;0;0;0
0.953496186353329;1;0.459560915275201;0.626312100597815;0.442016079158936;0.741110080395795;0.321923314780458;0.497643784786642;0.440364873222016;0.385263863121006
0.955525672371638;0.999731051344743;0.442176039119804;0.56760391198044;0.401100244498777;0.724156479217604;0.281784841075795;0.459168704156479;0.391491442542787;0.343447432762836
0.96935352233677;0.999792740549828;0.514974226804124;0.587465635738831;0.456848152920962;0.783434278350515;0.337467783505155;0.514856099656357;0.462424828178694;0.387593427835052
0;0;0;0;0;0;0;0;0;0
0.971820353559484;0.99967032967033;0.526448877209747;0.585501672240803;0.454713330148113;0.794609412326803;0.332379359770664;0.506573100812231;0.456261347348304;0.388277591973244
0.957848007414272;0.999783306302131;0.448166241890639;0.571132008804449;0.407912882298424;0.730110113531048;0.288301146895273;0.465064932808156;0.400667863762743;0.34848094300278
0.941970334525563;0.999896907216495;0.427419524510835;0.614766463286345;0.418396802019777;0.708614559225752;0.302390069429834;0.483702924468757;0.411403324216285;0.3660088365243
