Random;ItemAVG;MMMF;WMF;HPF;IBPR;WBPR;SKM;NEUMF;VAECF
-64.2064626930273;-99.8154062978267;128.533990868032;216.273133479603;238.245574623202;61.6105229365775;140.775049598479;288.230236363421;206.418914964677;127.711724441019
-74.4405818380077;-99.8680731835471;59.2756377100587;147.204078702591;127.700732819278;10.5147196668014;83.4276461409796;173.303071983661;142.837924174816;101.566002325242
0;0;0;0;0;0;0;0;0;0
-75.6616740859009;-99.8744862301012;53.6277374364143;132.736908017776;109.481754160755;4.72301242178201;77.8213534366017;161.038010539422;130.21747941844;96.7050707138123
-74.0695056605933;-99.8651633969557;65.3957049211492;150.481987289337;135.702510634285;15.6687553914089;89.1539129488637;179.981099086879;147.202213255822;106.266074251046
-67.5896035264526;-99.8386530872989;80.7440869541631;196.831315937279;184.557559920185;24.7098425272933;98.5260371792828;233.382487840976;179.689574190999;99.2072707240851
0;0;0;0;0;0;0;0;0;0
-76.2066523926237;-99.8781784326749;51.8527234103634;125.570986172216;99.3637735502959;2.09410841139093;74.6119173217516;153.261561029947;123.45444435186;95.6499267638939
-73.7417817689436;-99.8638433080847;66.2868283731711;152.962820110843;138.723723388785;16.6377520418885;89.9164692292647;182.700826650045;149.041102999962;106.287088940755
-68.8943511901665;-99.8423759755625;76.5667642967727;189.9596063694;176.725197497675;20.9354036071758;96.7935905386151;225.853761895808;175.926713264534;99.0594905675315
0;0;0;0;0;0;0;0;0;0
-75.7387104063607;-99.8754109399798;52.0009587143989;131.751981174233;108.604130687153;4.5739834623504;77.3321925265373;159.31835084421;129.540200038261;97.0330864828042
-73.9604441173729;-99.8648624820316;65.8113247731814;150.932493395997;135.998208119851;15.894317260876;89.3578789767924;180.55073116429;147.316343857967;106.354435987152
-68.5578285739044;-99.8408889870986;79.8212865150255;192.600140107219;180.937325425644;23.6016832269545;97.7139657769278;228.809160523271;178.021118271141;99.5609298814999
0;0;0;0;0;0;0;0;0;0
-71.34602855675;-99.8522101729866;71.0249573018048;174.141817707013;158.425421202579;19.2023611222484;93.5500194506045;204.948302044979;164.64061411403;100.772559536587
-73.5373145140046;-99.8637081668352;67.0611254229815;152.591884338627;138.444156335354;16.245883426756;89.7471447773465;183.107905085846;148.236139615144;105.973585275719
-75.4420163637488;-99.8720467132178;53.9042713368338;137.912707599447;115.220485131008;6.55928943522066;79.1251184526036;166.128110108598;135.194704333043;98.2677378297873
0;0;0;0;0;0;0;0;0;0
-75.5826783907957;-99.8750125269564;52.4630283066381;132.576199367814;109.552212716779;4.38180215572556;78.0503974601047;160.116009129865;130.340386846194;97.830123988521
-73.9292336778935;-99.8645284051171;66.2974644510318;151.329114678971;136.750662539455;16.2873843653514;89.3391603560231;181.360313912133;147.623307254945;106.284745006747
-69.1932291274441;-99.8442664396141;76.1161977402677;187.475945383346;173.884805603454;21.4008800168308;96.5727537409031;221.416555435401;173.900530318226;99.2100752496909
