Random;ItemAVG;MMMF;WMF;HPF;IBPR;WBPR;SKM;NEUMF;VAECF
0.97269596651446;1;0.477136605783866;0.0285578386605784;0.0310692541856925;0.700576484018265;0.344440639269406;0;0.10833904109589;0.405629756468798
0.971912372739757;1;0.507143423530578;0.00938115061665463;0.0598793948147205;0.718290641858884;0.285335443127593;0;0.0400821970179687;0.20000223015165
0;0;0;0;0;0;0;0;0;0
0.971242339121553;1;0.492496169560776;0.0122267620020429;0.0818552093973442;0.720597548518897;0.269592696629214;0;0.0512997957099081;0.176216802860061
0.972513942443848;1;0.492457791429754;0.0101594122388515;0.0528503583643771;0.704766082826831;0.275480741999433;0;0.0407522928784611;0.198480437008474
0.970283437826541;1;0.569086990595611;0.0185331765935214;0.0483241901776385;0.767652821316614;0.398098223615465;0;0.0817136886102403;0.400852925809822
0;0;0;0;0;0;0;0;0;0
0.971617981174943;1;0.472799415774099;0.0131061343719572;0.0908633560532295;0.718135345666991;0.254096072703668;0;0.0524131775397598;0.155998052580331
0.972080222260808;1;0.496482334555632;0.00989402776217277;0.0516848309040581;0.705584711398017;0.281754695974587;0;0.041927213670674;0.207477247888216
0.971936526594182;1;0.570766970320306;0.0198251542756391;0.0492256832206876;0.771131354687041;0.385796356156333;0;0.078007640317367;0.380963855421687
0;0;0;0;0;0;0;0;0;0
0.971273959794296;1;0.492878681626928;0.0116982234689107;0.0787879850397382;0.718465404394577;0.262733754090697;0;0.0479873772791024;0.167201963534362
0.97224370503597;1;0.491892293857222;0.0100847399003874;0.0535182623132264;0.704424979247372;0.276952245895591;0;0.0419234228002213;0.200093905644715
0.971639254385965;1;0.564979166666667;0.0185921052631579;0.047577850877193;0.765337719298246;0.388598684210526;0;0.0760197368421053;0.387026315789474
0;0;0;0;0;0;0;0;0;0
0.972177901463616;1;0.547633477633478;0.0141125541125541;0.0500443207586065;0.744239332096475;0.339092970521542;0;0.0592815914244486;0.312597402597403
0.971907090464547;1;0.492567237163814;0.0110024449877751;0.0531784841075795;0.708092909535453;0.284180929095354;0;0.0450855745721271;0.212102689486553
0.972233676975945;1;0.505181486254296;0.0120296391752577;0.0768019759450172;0.721817010309278;0.279496348797251;0;0.0502459192439862;0.187355025773196
0;0;0;0;0;0;0;0;0;0
0.972362637362638;1;0.492805781175346;0.0111860965121835;0.0787470138557095;0.721832298136646;0.26373745819398;0;0.0485821786908743;0.166557572861921
0.9718343952734;1;0.491692018072289;0.010519578313253;0.0534430607043559;0.704016160797035;0.279607043558851;0;0.0424390060240964;0.203464260889713
0.972378497790869;1;0.564298337891858;0.0170544918998527;0.048363139070061;0.762723543025458;0.373723963812329;0;0.0726278140122028;0.368747107090259
