Random;ItemAVG;MMMF;WMF;HPF;IBPR;WBPR;SKM;NEUMF;VAECF
0.985896667254453;1;0.59626168224299;0.489977958032093;0.0572041967906895;0.815711514724035;0.000376476811849762;0.00187885734438371;0;0.29854170340328
0.986965428264476;1;0.314780572049925;0.548138527518166;0.0796768811615044;0.863209844858837;0;0.0509389935582937;0;0.111419989352121
0;0;0;0;0;0;0;0;0;0
0.987155231560892;1;0.26954516866781;0.585434248141796;0.090743710691824;0.870235420240138;0;0.047795025728988;0;0.0264832761578045
0.98680411822011;1;0.351101119264383;0.520396718599973;0.0756002046494675;0.852984770435157;3.34798118906948e-05;0.0417397097061318;0;0.149191964004121
0.987145971914265;1;0.306006651884701;0.651730968218773;0.0769556541019955;0.895323725055433;0;0.0909741315594974;0;0.0949652623798965
0;0;0;0;0;0;0;0;0;0
0.986057206068268;1;0.2805649494311;0.59219105562579;0.0951161504424779;0.880387958280658;0;0.0555570480404551;0;0.032771017699115
0.986904910336072;1;0.342156992370631;0.527135184385939;0.0774063969327238;0.854466149668996;3.02228981555697e-05;0.0417408709035813;0;0.136611324623841
0.987327340994425;1;0.301909204687678;0.636815906246444;0.0736941062692001;0.887587325065423;0;0.08519029468654;0;0.0871512686312436
0;0;0;0;0;0;0;0;0;0
0.987360956175299;1;0.266867091633466;0.591221354581673;0.0925026294820718;0.871294183266933;0;0.0487686055776893;0;0.0195743426294821
0.986587725605631;1;0.33121346994585;0.528990922299026;0.0762130010053425;0.855608808183584;3.62729595740375e-05;0.0487609357748954;0;0.124640059366223
0.987721607216072;1;0.402994533278666;0.563390597239306;0.0730788574552413;0.868015990159902;0;0.0425401120677873;0;0.216334973349734
0;0;0;0;0;0;0;0;0;0
0.98696497553438;1;0.42742652266289;0.511841923126449;0.0763374002060263;0.856362992531548;2.8328611898017e-05;0.0189865278135462;0;0.252931206541334
0.987066870395521;1;0.351863475943533;0.486441355928716;0.0694136879038564;0.843840108861175;4.81540930979133e-05;0.0381276237807137;0;0.163976185331522
0.986693714580112;1;0.263984773026504;0.617721105959127;0.0876805817925084;0.877770264468485;0;0.0726136298586067;0;0.0145098698647127
0;0;0;0;0;0;0;0;0;0
0.987469879518073;1;0.265502008032128;0.59136546184739;0.092128514056225;0.870803212851406;0;0.0487951807228916;0;0.0171084337349398
0.986783590683681;1;0.329446100798072;0.536682589485064;0.0745833291364912;0.856979440510601;3.66384303139574e-05;0.0529222023012124;0;0.118042987412832
0.986824764843478;1;0.407386652067885;0.532462549146469;0.0799413975016175;0.862700442940328;0;0.026743019957199;0;0.239176330065197
