Random;ItemAVG;MMMF;WMF;HPF;IBPR;WBPR;SKM;NEUMF;VAECF
0.00374458914222215;0.000697394841762477;0.119172892432819;0.238962630828061;0.20599045193791;0.0996375206637702;0.187164449320737;0.220704537279445;0.145671040816883;0.286130525655263
0.000652197441428688;5.39586724622897e-05;0.0154004477340687;0.747005579636282;0.0778579494788857;0.0381379317115403;0.0452333310412575;0.104104882343753;0.0476024356546229;0.0901011526427677
0;0;0;0;0;0;0;0;0;0
0.00013597049169568;0;0.0121728198183003;0.932991938622429;0.0979202206391147;0.040402588069306;0.0425517003357319;0.120153120484569;0.0384886124296146;0.0729730972906979
0.00108416687431826;0.0001306047423494;0.0258334682304966;0.655168523146011;0.0851479922835864;0.0389543417877028;0.0582348285740176;0.110916138086953;0.0558922874275083;0.110018082979869
0.00034774687721642;0;0.0119756180162468;0.78582073286765;0.0755180612078841;0.0682771700307269;0.0469641945742906;0.104226442026953;0.065492003361519;0.0998291287016545
0;0;0;0;0;0;0;0;0;0
7.48901073427941e-05;0;0.0069542781800985;0.920882930393494;0.111980386087129;0.0382303825941446;0.0259929437265455;0.13989453162843;0.0219451715514953;0.0743662891168666
0.00099510391624627;0.000117848638653344;0.0250858237657917;0.684611742577727;0.0855824754673299;0.0395476775755584;0.0582327854650983;0.110310680588061;0.0559228739319349;0.106752047880068
0.000334497766315623;0;0.011007509192941;0.7944734236964;0.0755220540669211;0.0630125761804904;0.0455926936388583;0.104920242873253;0.0599408953538897;0.0932625065229023
0;0;0;0;0;0;0;0;0;0
0.000143426793083726;0;0.0120032554290204;0.948311309935036;0.100077018312049;0.0412039120823815;0.0423174140282812;0.121812540606946;0.038367315512252;0.0726431194348329
0.000941909540319675;8.79539703741506e-05;0.0227100462319713;0.700771540578462;0.0855168358467408;0.0412408634852487;0.056796188981847;0.112799918942935;0.0572566766827423;0.107304043841804
0.00115946350409572;0.000218183764083427;0.0295809448646333;0.548964719631752;0.0764261595135638;0.0468377673348539;0.0566324215731589;0.0980933509409944;0.0553943111154192;0.113274935103963
0;0;0;0;0;0;0;0;0;0
0.00140604129406863;0.00030919770577813;0.0351161351241019;0.486242124975783;0.0828519485772557;0.0395741488303141;0.0599815161294441;0.0999947493394851;0.0508373237902191;0.118293050536229
0.00083369312086949;7.51628561982364e-05;0.026897341427116;0.604637954163307;0.0780385199820459;0.0325123382214378;0.0580588703727307;0.107252510980949;0.0534944898727033;0.113288726515901
0.000574936978836174;0;0.0106427440565254;0.94258271299082;0.0960062304357787;0.0528707791587717;0.0481701385446573;0.122462751650283;0.0562806331556085;0.0846319020569879
0;0;0;0;0;0;0;0;0;0
8.64812365609223e-05;0;0.0120255472956969;0.951543149901254;0.100058517650645;0.0413274081145133;0.0423384812914852;0.121975648333533;0.0383282903566637;0.0725158811408405
0.000932918712909027;8.8869411617778e-05;0.0229994882786961;0.705660684956029;0.0869140815342251;0.0442740449493997;0.0583433224430167;0.115281109009436;0.059933245122759;0.110154987665291
0.00122979309242624;0.000208406145844878;0.0280624183057781;0.535623737194183;0.0715625088618926;0.0347895781814066;0.050567286853544;0.0890976880439329;0.0450738811767213;0.101909568546994
